candidate,index,condition,numerical_usable,terminal_supported,out_v,error_v,gain,band_min_magnitude,band_max_magnitude,bandwidth_hz,current_a,power_w,dc_ac_current_pass,sine_thd_fraction,sine_gain,sine_stationary,sine_min_v,sine_max_v,all_assessed_pass,forecast_v,realization_sha256,attempt_sha256
R37,1035,nominal,True,True,0.492388306374022,-0.007611693625978022,-6.088813543913193,6.088650061532247,6.088813560474884,13644139.79121085,3.8070883089611914e-05,3.8069345057367164e-05,True,,,,,,True,0.49251791795224403,b556cb8c37db9f3a7b24a9aa1d93536ca750fd0584a250c1e80c0c54fc265108,6989b841d4c5f9caa00f38db4ab05463229d965b73ab19268c975daba11920b5
R37,1035,supply_097,True,True,0.46638883902874784,-0.03361116097125216,-6.080342159280281,6.080178967088441,6.0803421758135,13646773.725760525,3.777086658270819e-05,3.663628569104205e-05,False,,,,,,False,0.466503655547523,b556cb8c37db9f3a7b24a9aa1d93536ca750fd0584a250c1e80c0c54fc265108,828806ddd3fabae75719a848dcd100ee9748efcd633c93f5e3ae64a845fa1386
R37,1036,nominal,True,True,0.4750747891761429,-0.024925210823857125,-6.268904350633626,6.2687362817037,6.268904367663,13654276.88536632,3.936945370137356e-05,3.9367832072004076e-05,True,,,,,,True,0.47577160887655634,fce89af7b5c896ab598a02ab753d965724d47143162b0deda585ab3d05ef19b7,b77ca1017ab340b5b0c5cabbb2b315580b48711a72f723c203b5e63212a7e7aa
R37,1036,supply_097,True,True,0.44909988168451687,-0.050900118315483134,-6.259619179366049,6.259451448571351,6.25961919636211,13657924.56259597,3.9067594838189485e-05,3.789403332275404e-05,False,,,,,,False,0.4497573464718353,fce89af7b5c896ab598a02ab753d965724d47143162b0deda585ab3d05ef19b7,bc215e93bac5dc3f75d23a83957b40baad7476f716d43eabf378c55381d50d7f
R37,1037,nominal,True,True,0.4852896277547707,-0.014710372245229308,-6.152733301647703,6.1525681980520694,6.1527333183753035,13648080.118738497,3.860332165320892e-05,3.8601741442139014e-05,True,,,,,,True,0.48610866879588577,8c5c5f24c8cce9e0bc971c5e914d6952219b986bf9efbe3e56fb7ec0a59b7c0b,153eea75e2c60b62af2faca32aa2e170440fad5d424534dc9d8abdf22a9d3e6c
R37,1037,supply_097,True,True,0.4592997265537566,-0.040700273446243385,-6.143958776973168,6.1437939816658105,6.1439587936704685,13651109.56441245,3.830258752250888e-05,3.7152015236579074e-05,False,,,,,,False,0.4600944063911647,8c5c5f24c8cce9e0bc971c5e914d6952219b986bf9efbe3e56fb7ec0a59b7c0b,85fc103bca75a9ec8d8cbe382d7401acf1fb4b3d85c0e5704c5f84186417474c
R37,1038,nominal,True,True,0.5074468183805165,0.007446818380516529,-5.920886284916304,5.9207271158439525,5.920886301038948,13635728.186824314,3.694145843296887e-05,3.6939985868976224e-05,True,,,,,,True,0.5076490788404493,deb7928b303354319dff926c7d1355a72b2f4835e20d974e527054ebb590b546,9293a724f3b802e05869e37f06ade8ffec9a901f5ce916690bb0f30e92c147a4
R37,1038,supply_097,True,True,0.481426858379016,-0.018573141620984,-5.913017596043781,5.912858683714384,5.913017612141319,13637675.616691595,3.664297927055497e-05,3.554229663139078e-05,True,,,,,,True,0.48163481643572825,deb7928b303354319dff926c7d1355a72b2f4835e20d974e527054ebb590b546,aada6eb21b890bbc23e49454bfaa1afc0655a1c6e2013951bf0ab857a15168da
R37,1039,nominal,True,True,0.4908392818553735,-0.00916071814462649,-6.087496183790777,6.087332755504102,6.087496200346894,13644924.847765118,3.8187064767047566e-05,3.818551939034215e-05,True,,,,,,True,0.49354061865989274,c3a849683f5bbc31de9a4130826957a4088a2b8450039b7f446ca1112993dced,c6d9a80db62f5446588bb22292a7df1548002bc030eebf7174466fb6da125e02
R37,1039,supply_097,True,True,0.46484165589324355,-0.035158344106756445,-6.078967751853261,6.078804617782061,6.078967768380498,13647665.82014083,3.788691011867809e-05,3.674884100196222e-05,False,,,,,,False,0.4675263562551717,c3a849683f5bbc31de9a4130826957a4088a2b8450039b7f446ca1112993dced,dcb0837bd31fc07ded3b029bc6aaeca59ae4cb264b19c5d798139ade391415ac
R37,1040,nominal,True,True,0.5107058936827991,0.010705893682799061,-5.8758164988520925,5.8756584977376916,5.875816514856414,13633838.299955038,3.669703326045544e-05,3.669556753849768e-05,True,,,,,,True,0.5112437248568612,9e3887aee83e73eb6d320c71bbf85dabba981e6a8a124a91b818148c24a96154,dc10d2c075591318da98b34a2cd7ea307c722a4933e5203ba746d3cb228a49c7
R37,1040,supply_097,True,True,0.4846813273390891,-0.015318672660910915,-5.868077160010709,5.867919409049777,5.868077175990587,13635662.333664866,3.639889966739e-05,3.530554582327169e-05,True,,,,,,True,0.48522946245214016,9e3887aee83e73eb6d320c71bbf85dabba981e6a8a124a91b818148c24a96154,80e34fc84557d6bfad3cedeb2ec7ad9405a13bbac79b55c7b4f3751261db911b
R37,1041,nominal,True,True,0.49298743265981737,-0.007012567340182629,-6.075612158925187,6.075449020681037,6.075612175452257,13643706.692658652,3.802595686468256e-05,3.8024416108236864e-05,True,,,,,,True,0.49345012790922177,3848ee0a00266ba4075befab04694b23c0304055e2c1d263e0a433d5835eeef7,7cb3968dc389da6307d6d374b1c0f5696e71cb894011be13105e853a77b3f4bf
R37,1041,supply_097,True,True,0.4669869160863891,-0.03301308391361091,-6.067174277793334,6.067011428154478,6.067174294292088,13646316.584665619,3.77260190648314e-05,3.65927810123249e-05,False,,,,,,False,0.4674358655045007,3848ee0a00266ba4075befab04694b23c0304055e2c1d263e0a433d5835eeef7,e6dc4736b919060c3ed7cefad69efe0d37a5e8f63e924996e78a16cb435c4038
R37,1042,nominal,True,True,0.5110607487442125,0.011060748744212479,-5.860785772388833,5.860628168784688,5.860785788352826,13633549.065183522,3.667042237882642e-05,3.66689559433374e-05,True,,,,,,True,0.5130427877332546,165c3c45f59dd35f011054a6725b0337e634f6f9fa6cbfff478afbe74a45e1b3,82c2902d23e10fc216f54eb6439c75bb20818f49ad7c1e91295dd4ec1c5f47c0
R37,1042,supply_097,True,True,0.4850354542502522,-0.014964545749747815,-5.853068209055971,5.852910854885915,5.853068224995593,13635371.46003788,3.637234340651278e-05,3.5279785568596866e-05,True,,,,,,True,0.4870285253285336,165c3c45f59dd35f011054a6725b0337e634f6f9fa6cbfff478afbe74a45e1b3,b7418c63afe38b76cd7f3698c8179899bf3a9d90ee4dc659580fe962a723d070
R37,1043,nominal,True,True,0.5163080118842007,0.016308011884200724,-5.819957900010867,5.819801334993889,5.819957915868507,13630957.214127121,3.627684769717162e-05,3.627541359645584e-05,True,,,,,,True,0.5166956825075126,5e8ed3081ce4c0a8ac8b0f097b2a56b8b5cad089f937c678cca7ed568cc884da,f2b6460e17e27da897289d5ad4bb92f5b70b1cd6d9d53fad78dd1b8227e2c99b
R37,1043,supply_097,True,True,0.4902763903140881,-0.009723609685911905,-5.812404624523836,5.812248299489148,5.8124046403580545,13632567.43125919,3.597924341416191e-05,3.489850904652109e-05,True,,,,,,True,0.4906814201027916,5e8ed3081ce4c0a8ac8b0f097b2a56b8b5cad089f937c678cca7ed568cc884da,64da9b9f4a01f4eaed98b22bed4c1bee4639681247f6425420d553f2e6410228
R37,1044,nominal,True,True,0.4620900871269371,-0.03790991287306289,-6.396747220192184,6.3965759259408275,6.3967472375507795,13662366.643747894,4.0343353696322505e-05,4.0341666771777316e-05,False,,,,,,False,0.4636994948348539,88203dd580238fafc73f35f557602c6f38c4ef32cf5d9be43d05cdf23cffd930,53d0998ae2f0e81c727aa48ba363afdbe12b24a2fdabf8ab892ce8ffce3f2962
R37,1044,supply_097,True,True,0.43613463348372683,-0.06386536651627317,-6.386734097448851,6.386563186104027,6.38673411476961,13666976.691026459,4.004003565403746e-05,3.883723930915812e-05,False,,,,,,False,0.43768523243013285,88203dd580238fafc73f35f557602c6f38c4ef32cf5d9be43d05cdf23cffd930,6504b80aac03c7472b1570939fc5d4ded50bfc15c0c8e7e3443ecc562abac1bf
R37,1045,nominal,True,True,0.4832361164388068,-0.016763883561193182,-6.174996220468112,6.174830548882151,6.174996237253531,13649296.689891377,3.8757339355103346e-05,3.875575054126239e-05,True,,,,,,True,0.484160689958748,146a9192e2c3c3a04c7c3768907c944f59125e208a39fd2cbc2f52836f4b86d6,26a2fe50d7d6dbfc37991918fbbad68339aac18352fcffe81d927eacb967c530
R37,1045,supply_097,True,True,0.4572491606832523,-0.042750839316747724,-6.166124486147581,6.165959128519767,6.166124502902126,13652444.893361289,3.8456384271922956e-05,3.730118998131801e-05,False,,,,,,False,0.45814642755402696,146a9192e2c3c3a04c7c3768907c944f59125e208a39fd2cbc2f52836f4b86d6,0ad32ad0adf4f86ec7e698a4b04cbbe3fc00ec034a3f8afdd14f2e300211a08f
R37,1046,nominal,True,True,0.479391329302274,-0.020608670697725984,-6.21858374984876,6.218416964829175,6.218583766747644,13651597.178777087,3.904570871133544e-05,3.9044102596756964e-05,True,,,,,,True,0.48016924721782317,69b69588d6cee4dac22ef319f9d994b95ad0d9bb2beb1d6961d59a79d683f725,90e181d3a68d892235578fd81cef2620248bb68c5515f3cd56d7cdb504c95934
R37,1046,supply_097,True,True,0.4534099520236592,-0.04659004797634081,-6.209523957016998,6.209357496940822,6.209523973883902,13654973.175209653,3.874433516373324e-05,3.7580486046157575e-05,False,,,,,,False,0.4541549848131021,69b69588d6cee4dac22ef319f9d994b95ad0d9bb2beb1d6961d59a79d683f725,114ad586a6c1ed08e1b9a7a452c667aba9a0ad9f01255188275338ac5e0ca7bf
R37,1047,nominal,True,True,0.47687232772737964,-0.02312767227262036,-6.24343523488575,6.2432678196993,6.243435251849029,13653085.610618725,3.923464544718613e-05,3.9233025326994945e-05,True,,,,,,True,0.47762957624833835,ba7e6f07c9358fb40334961f38009e22a804add6f3c3ad994828edb8a1d42e96,33f25f350a235cd159fe47c1935e37d82d6f7af5353d78265dec056eb5f74172
R37,1047,supply_097,True,True,0.45089455096883624,-0.04910544903116376,-6.234251183302747,6.234084100542886,6.234251200233289,13656622.265927779,3.893300181238713e-05,3.776347948903312e-05,False,,,,,,False,0.4516153138436173,ba7e6f07c9358fb40334961f38009e22a804add6f3c3ad994828edb8a1d42e96,11ce7a9c470f6923ad63a222984a6948c46abb279968f375b8e386cd695b8a8d
R37,1048,nominal,True,True,0.4792150137791551,-0.020784986220844903,-6.227798682396729,6.227631657742565,6.227798699318731,13651906.104258908,3.9058904478829376e-05,3.905731317439185e-05,True,,,,,,True,0.48057302492744974,57f3c83d3855558a41082ecf0bf847966fbb78d59d8bb3f228f8b08bda7f04dd,2094987d73c6114c82c5e2c1ee9694e730cf7c357832c92afd991934e0a8cb93
R37,1048,supply_097,True,True,0.45323432880264747,-0.04676567119735253,-6.2187136395168485,6.218546940837519,6.218713656406766,13655292.436818432,3.8757479003404536e-05,3.7593249577618315e-05,False,,,,,,False,0.4545587625227287,57f3c83d3855558a41082ecf0bf847966fbb78d59d8bb3f228f8b08bda7f04dd,c4ab23eaf6522c3ed853ee68fcdbd5ae7abe0d76a40ec0bf5168ccb33afd02d2
R37,1049,nominal,True,True,0.49023980412028045,-0.009760195879719546,-6.098248925885612,6.098085215787806,6.098248942471156,13645211.464967173,3.8232042856205376e-05,3.8230486174596226e-05,True,,,,,,True,0.49122395740589575,6b7a17ea4459b6fd9f8160309934fb405c9788e330901a29b161a490c857837c,3c8b63909d05ee120e45313b6e47f3aa891275a7ce981b90c30fd4218804cc8a
R37,1049,supply_097,True,True,0.46424293210294687,-0.03575706789705313,-6.089698055793899,6.089534641083836,6.089698072350444,13647971.982110994,3.7931831649226854e-05,3.6792404207106645e-05,False,,,,,,False,0.4652096950011747,6b7a17ea4459b6fd9f8160309934fb405c9788e330901a29b161a490c857837c,164ca344c78ddfa8d4bec36f6e8ae03e0900a3d326332e09d80fc5f5992ccdba
R37,1050,nominal,True,True,0.5233569801116496,0.02335698011164955,-5.728297068252289,5.728142880485104,5.728297083869185,13627029.273679672,3.57481837044552e-05,3.574676617194948e-05,True,,,,,,True,0.5241038413807726,b6b082d330be4eb2dbe1b14d19f299ab1ed1276769d931d5a6045282b785933d,dda226f781ffa446ff782816c363b3c6f508d3dda90d585c1bcfd582caf5babb
R37,1050,supply_097,True,True,0.4973157885425028,-0.0026842114574971987,-5.720994215084588,5.720840254877085,5.720994230679309,13628405.943597157,3.545129739559949e-05,3.438641692905192e-05,True,,,,,,True,0.49808957897605155,b6b082d330be4eb2dbe1b14d19f299ab1ed1276769d931d5a6045282b785933d,dcbdab3fbd8c9227b9fa4ef6ea2e43b6682db10bf3ab9b99afb72d049210ac8a
R37,1051,nominal,True,True,0.4957549871842968,-0.00424501281570322,-6.043198824431023,6.0430365185024355,6.043198840873504,13642102.17124636,3.781838722509414e-05,3.781685651361261e-05,True,,,,,,True,0.4962113888339649,4d9f1284b6313522eb65fdb53264899db06fcbc969492016b31bd5444306b4b2,8d158e7f2a6fba292486bf80ce08c188786961bd1672d546d40d162970c93262
R37,1051,supply_097,True,True,0.46975057164738976,-0.03024942835261024,-6.034880584524068,6.034718560525652,6.034880600938907,13644576.33904338,3.751874191567449e-05,3.639173162810601e-05,False,,,,,,False,0.47019712642924383,4d9f1284b6313522eb65fdb53264899db06fcbc969492016b31bd5444306b4b2,3d350bc5858a32b6401851d0629d68fb2af00d37d32fdc008b1245e335d62f68
R37,1052,nominal,True,True,0.5268927646448653,0.02689276464486534,-5.6875717791327745,5.687418646538084,5.687571794642269,13625198.12037304,3.5482989924794254e-05,3.548158854907133e-05,False,,,,,,False,0.5278974412460644,1786c4ea51121993c6a3865edc7499da25a6c17a6a4ced6c243adf691b818242,6ef2528fdb2777a6ea663b4ddb37ea627dacb25ad6920fe5824a1372274177a4
R37,1052,supply_097,True,True,0.5008470857365317,0.0008470857365316942,-5.680379973919021,5.68022706327627,5.6803799894069025,13626464.550662078,3.5186440284424125e-05,3.4129520732504485e-05,True,,,,,,True,0.5018831788413434,1786c4ea51121993c6a3865edc7499da25a6c17a6a4ced6c243adf691b818242,78ed6c93d3ec47ddc6dc6680705689e16f0531f8b3d013f9c2544e0635ae44d9
R37,1053,nominal,True,True,0.4844185881722003,-0.015581411827799707,-6.162005863677562,6.161840522037483,6.16200588042993,13648526.393135963,3.866866277303948e-05,3.866707269537389e-05,True,,,,,,True,0.4847026460628707,f0fcfd5f96aa25ac1e6115012eca296a91d54e02bfe2d706ca1e73978c139a37,e0b74af01b2029b71acd865356303c759a03c23901a21a1f26bc308f726e06c1
R37,1053,supply_097,True,True,0.4584298013048562,-0.04157019869514378,-6.153195609997228,6.1530305787886945,6.153195626719079,13651601.528384242,3.836784504902098e-05,3.721530572157582e-05,False,,,,,,False,0.4586883836581497,f0fcfd5f96aa25ac1e6115012eca296a91d54e02bfe2d706ca1e73978c139a37,ff9b0d4397e14b1d3d67ca4360ddc9d0f69193a7874ce68ec42df77c6beac59a
R37,1054,nominal,True,True,0.4942344382805377,-0.005765561719462298,-6.0473400759352165,6.0471776786966265,6.047340092386516,13642942.169926763,3.7932424289813294e-05,3.7930891237843153e-05,True,,,,,,True,0.4969036414960201,7441a0c72868c7aba8da246a0783c31407da6004168195ef2b82573276a7f557,00f29f3bd6d6c7cc93fe9f03f0471a93013bb977caa507cc4afd003d00c6c284
R37,1054,supply_097,True,True,0.4682319946439537,-0.03176800535604629,-6.0389615868847475,6.038799475451852,6.038961603308016,13645511.951511422,3.76326310487843e-05,3.650220190035778e-05,False,,,,,,False,0.4708893790912991,7441a0c72868c7aba8da246a0783c31407da6004168195ef2b82573276a7f557,0daebdbf39875ee5c30028be0ceb99c3f4dfcca6cf87a7ae0976f2c91a14acd4
R37,1055,nominal,True,True,0.5088478742905036,0.008847874290503599,-5.897100329650912,5.896941779731149,5.897100345711015,13634853.049202709,3.683638718345488e-05,3.6834914486310265e-05,True,,,,,,True,0.5095210769716563,f032126c7d448c6143746dea72dcb0fba1d1f139fefca48245787adf42f653f3,ac822fb6a5a870b36e249470e149b44d7e4ea53118e194d6c03669b91e989595
R37,1055,supply_097,True,True,0.4828257840783772,-0.017174215921622826,-5.889292869727451,5.889134573602863,5.889292885762746,13636750.502502644,3.653806782651342e-05,3.544053237806098e-05,True,,,,,,True,0.48350681456693523,f032126c7d448c6143746dea72dcb0fba1d1f139fefca48245787adf42f653f3,4ced11e0ffcd0d19709db84af98d0c7e013f10cb9ce93b583c0ed566e8379365
R37,1056,nominal,True,True,0.523412512142732,0.02341251214273199,-5.734747849531743,5.734593490601496,5.734747865165345,13627139.012062728,3.574400267670855e-05,3.574259418107489e-05,True,,,,,,True,0.5240043669818661,e59b0c9a0e5cb48f70801a91463ad62633c62f579bc03fe41560173fb892e525,fb476f283c8b4faf4bbe223fa261a02efd11083839c828823d1c3c006364c5fd
R37,1056,supply_097,True,True,0.4973715621592045,-0.0026284378407954723,-5.727435574177662,5.727281442979307,5.7274355897890725,13628510.5554382,3.544709825091685e-05,3.4382352302319645e-05,True,,,,,,True,0.4979901045771451,e59b0c9a0e5cb48f70801a91463ad62633c62f579bc03fe41560173fb892e525,c130616afbc589638b5b3c3e3f0cba90faf8cc699fd77b20df52d0a8ea8e976b
R37,1057,nominal,True,True,0.4819242305584466,-0.018075769441553424,-6.196390688338095,6.196224463906194,6.196390705179382,13650168.95569139,3.885572351600164e-05,3.8854134739922654e-05,True,,,,,,True,0.4825754543478662,3792a39cd31d9dd8b0bac3a51a60863ba36fd49e0635382474fafd0665b93c42,35408f1bdcb50d346ed9402623c3706f18c54e774157925304c8f0d2df96910e
R37,1057,supply_097,True,True,0.45593938644151333,-0.04406061355848667,-6.187447911158996,6.187282004496114,6.187447927969027,13653386.878726052,3.8554610031916614e-05,3.7396469024814286e-05,False,,,,,,False,0.45656119194314515,3792a39cd31d9dd8b0bac3a51a60863ba36fd49e0635382474fafd0665b93c42,5fab6ed102fd61d982d6a110bbf69566b0c859b127ed7c8847e50fb44e26fd7a
R37,1058,nominal,True,True,0.4689691555109379,-0.031030844489062126,-6.335888715428867,6.335718945843032,6.335888732631195,13658121.054987205,3.982738483026763e-05,3.982574000914178e-05,False,,,,,,False,0.47004362199180244,47785eaf0e27b41cc9e4061cbea06251e4a90863a977371006b790590ab99419,713d6198bfc13e02493441a651ecc711e776a6d1b25df9b09622ee0d3ddd27be
R37,1058,supply_097,True,True,0.44300349934341376,-0.056996500656586235,-6.326267458439215,6.326098047125418,6.326267475606196,13662190.691371733,3.95248320232421e-05,3.833753154110567e-05,False,,,,,,False,0.4440293595870814,47785eaf0e27b41cc9e4061cbea06251e4a90863a977371006b790590ab99419,b34830ef3bb95bc381dacb9f5d2ccf79a3e16572b556c4ada4b70ab133357fd2
R37,1059,nominal,True,True,0.49297550157968195,-0.007024498420318048,-6.06323024878971,6.063067440259248,6.063230265283594,13643590.814402211,3.802686156594934e-05,3.80253153447905e-05,True,,,,,,True,0.4945944723469619,4ef89c4dd71e2b48872c66c33c8252b3766b22505b40242b5e193b03f73ca0d6,7297b923dadd10ef7ec8b3eddc1112fb290e47931a77d5a13eca717bdebfd5c3
R37,1059,supply_097,True,True,0.4669746848725904,-0.03302531512740958,-6.054802863404776,6.054640343448969,6.054802879870348,13646216.378279539,3.77269462755336e-05,3.659367523951669e-05,False,,,,,,False,0.46858020994224087,4ef89c4dd71e2b48872c66c33c8252b3766b22505b40242b5e193b03f73ca0d6,1d88a1832a026007173d188ab9ef4b39a92ebbc001407d32ed247798ef02c3c6
R37,1060,nominal,True,True,0.47312935568670134,-0.026870644313298664,-6.29866755259734,6.298498719215097,6.298667569703645,13655637.530957548,3.951534452014064e-05,3.951372619013473e-05,False,,,,,,False,0.4740161959890154,b314ae6122e200ddb8ff10aa08128f70d85178a10035161cd756f30756bb9452,c8d354b2abd25a820f8fc6c23926479945f0aea3da391d4ffb3232bcabc51129
R37,1060,supply_097,True,True,0.44715770687929224,-0.05284229312070776,-6.28926562201957,6.289097133271537,6.289265639091906,13659408.569578616,3.921324122137804e-05,3.8035313460976405e-05,False,,,,,,False,0.44800193358429435,b314ae6122e200ddb8ff10aa08128f70d85178a10035161cd756f30756bb9452,a4dee603bcea70fce79b0948a931461eb0774062d07a93f6f465653df50b8746
R37,1061,nominal,True,True,0.5124711936608437,0.012471193660843705,-5.857812463728615,5.857654924967591,5.857812479685948,13632892.759038383,3.656463204560198e-05,3.656317370486405e-05,True,,,,,,True,0.5128237594897918,a864de6a9c350e055d2e68349faffe11182c9e79e8af075599aa8148addd07ec,b4e413188e8ba44510a31cef2324f40bdcc8a8a00122eaf273bccd415a10015d
R37,1061,supply_097,True,True,0.4864443272804657,-0.013555672719534284,-5.850135240141342,5.8499779481637635,5.850135256074572,13634646.600495871,3.6266671007481114e-05,3.517729096805225e-05,True,,,,,,True,0.4868094970850707,a864de6a9c350e055d2e68349faffe11182c9e79e8af075599aa8148addd07ec,f714228fe8679cebfa799aa04de92b30ffa45c6a972623a68e34f6b63d4ecfd7
R37,1062,nominal,True,True,0.4821118624347118,-0.017888137565288176,-6.206902533666064,6.206736029935595,6.206902550534548,13650280.337820096,3.884162248144664e-05,3.884005002675647e-05,True,,,,,,True,0.482715598199456,3730daf3d39882dd9d66652ddd0189689a0e7f796cbdbcdc5c424abb83276c48,09e3d447beb9fee0db55b2817e21fa23e8c154eadb7c138e06c7c0bc867f64a2
R37,1062,supply_097,True,True,0.45612725618549965,-0.04387274381450035,-6.197950252998405,6.197784066919898,6.197950269835647,13653477.56083874,3.854049116019423e-05,3.7382789149540665e-05,False,,,,,,False,0.45670133579473493,3730daf3d39882dd9d66652ddd0189689a0e7f796cbdbcdc5c424abb83276c48,0b609768edf5309116b5883b61bd4ba6fad46600fac799439d4a690c72982e9c
