candidate,frequency_hz,observed_input_psd_v2_per_hz,series_input_input_psd_v2_per_hz,output_load_input_psd_v2_per_hz,drain_resistor_input_psd_v2_per_hz,feedback_resistor_input_psd_v2_per_hz,selected_passives_input_psd_v2_per_hz,unassigned_input_psd_v2_per_hz,incoherent_feedback_input_psd_v2_per_hz,feedback_cross_input_psd_v2_per_hz
F75L,4800.0968490811465,3.667202914689643e-15,1.6567788e-16,1.3877141029006559e-18,0.0,2.7545361967733683e-17,1.9461095607063433e-16,3.4725919586190086e-15,1.7955502102900658e-17,9.589859864833022e-18
F75L,4869.675251658663,3.6191982951248755e-15,1.6567788e-16,1.3877141029063125e-18,0.0,2.7545361967730777e-17,1.9461095607063709e-16,3.4245873390542386e-15,1.7955502102906315e-17,9.589859864824459e-18
F75L,4940.26220765863,3.571879571183168e-15,1.6567788e-16,1.3877141029133803e-18,0.0,2.7545361967732487e-17,1.9461095607064586e-16,3.3772686151125223e-15,1.7955502102913375e-17,9.5898598648191e-18
F75L,5011.872336272756,3.525236940974825e-15,1.6567788e-16,1.3877141029204479e-18,0.0,2.7545361967734198e-17,1.9461095607065464e-16,3.33062598490417e-15,1.7955502102920444e-17,9.589859864813744e-18
F75L,5084.520468600972,3.479260746194891e-15,1.6567788e-16,1.38771410292917e-18,0.0,2.754536196774151e-17,1.9461095607067069e-16,3.2846497901242202e-15,1.7955502102929164e-17,9.589859864812342e-18
F75L,5158.2216507230905,3.4339414629215622e-15,1.6567788e-16,1.3877141029378922e-18,0.0,2.7545361967748822e-17,1.946109560706867e-16,3.2393305068508756e-15,1.7955502102937885e-17,9.589859864810939e-18
F75L,5232.991146814981,3.3892697069779677e-15,1.6567788e-16,1.3877141029445963e-18,0.0,2.7545361967745294e-17,1.946109560706899e-16,3.194658750907278e-15,1.7955502102944594e-17,9.589859864800694e-18
F75L,5308.844442309919,3.345236224582286e-15,1.6567788e-16,1.3877141029513003e-18,0.0,2.7545361967741756e-17,1.9461095607069307e-16,3.150625268511593e-15,1.7955502102951302e-17,9.58985986479045e-18
F75L,5385.797247105755,3.3018318978926736e-15,1.6567788e-16,1.3877141029589819e-18,0.0,2.7545361967740585e-17,1.9461095607069955e-16,3.107220941821974e-15,1.795550210295898e-17,9.589859864781601e-18
F75L,5463.865498818579,3.2590477355641886e-15,1.6567788e-16,1.3877141029666635e-18,0.0,2.754536196773941e-17,1.9461095607070609e-16,3.0644367794934826e-15,1.7955502102966663e-17,9.589859864772753e-18
F75L,5543.065366083543,3.2168748785662757e-15,1.6567788e-16,1.3877141029761941e-18,0.0,2.7545361967744385e-17,1.9461095607072056e-16,3.022263922495555e-15,1.7955502102976197e-17,9.589859864768194e-18
F75L,5623.413251903529,3.1753045905372077e-15,1.6567788e-16,1.3877141029857244e-18,0.0,2.7545361967749355e-17,1.9461095607073508e-16,2.9806936344664725e-15,1.7955502102985722e-17,9.589859864763636e-18
F75L,5704.92579704636,3.1343282639106274e-15,1.6567788e-16,1.3877141029956591e-18,0.0,2.7545361967753904e-17,1.9461095607074955e-16,2.939717307839878e-15,1.795550210299566e-17,9.589859864758256e-18
F75L,5787.619883491247,3.0939374100767747e-15,1.6567788e-16,1.3877141030055942e-18,0.0,2.7545361967758458e-17,1.9461095607076404e-16,2.8993264540060108e-15,1.7955502103005595e-17,9.589859864752876e-18
F75L,5871.512637925207,3.054123665808031e-15,1.6567788e-16,1.3877141030150405e-18,0.0,2.7545361967758495e-17,1.9461095607077354e-16,2.8595127097372577e-15,1.7955502103015042e-17,9.589859864743454e-18
F75L,5956.621435290147,3.0148787831974686e-15,1.6567788e-16,1.387714103024487e-18,0.0,2.7545361967758535e-17,1.94610956070783e-16,2.8202678271266857e-15,1.795550210302449e-17,9.589859864734036e-18
F75L,6042.963902381372,2.9761946364455863e-15,1.6567788e-16,1.3877141030362076e-18,0.0,2.75453619677662e-17,1.946109560708024e-16,2.7815836803747837e-15,1.7955502103036206e-17,9.58985986472998e-18
F75L,6130.557921498252,2.9380632115163868e-15,1.6567788e-16,1.387714103047928e-18,0.0,2.754536196777386e-17,1.9461095607082178e-16,2.743452255445565e-15,1.7955502103047928e-17,9.589859864725922e-18
F75L,6219.421634147808,2.9004766132790545e-15,1.6567788e-16,1.3877141030577324e-18,0.0,2.7545361967770334e-17,1.9461095607082807e-16,2.7058656572082263e-15,1.795550210305773e-17,9.589859864712604e-18
F75L,6309.573444801979,2.8634270549462172e-15,1.6567788e-16,1.3877141030675365e-18,0.0,2.7545361967766818e-17,1.9461095607083435e-16,2.668816098875383e-15,1.7955502103067536e-17,9.589859864699286e-18
F75L,6401.032024709357,2.826906865532027e-15,1.6567788e-16,1.3877141030819344e-18,0.0,2.7545361967780984e-17,1.9461095607086292e-16,2.632295909461164e-15,1.7955502103081932e-17,9.589859864699045e-18
F75L,6493.816315762163,2.79090847904077e-15,1.6567788e-16,1.3877141030963327e-18,0.0,2.754536196779516e-17,1.946109560708915e-16,2.5962975229698787e-15,1.7955502103096335e-17,9.589859864698806e-18
F75L,6587.945534419289,2.7554244422361175e-15,1.6567788e-16,1.3877141031070951e-18,0.0,2.754536196779015e-17,1.9461095607089724e-16,2.56081348616522e-15,1.79555021031071e-17,9.589859864683042e-18
F75L,6683.439175686198,2.7204474036679594e-15,1.6567788e-16,1.3877141031178574e-18,0.0,2.7545361967785135e-17,1.9461095607090298e-16,2.5258364475970562e-15,1.795550210311786e-17,9.589859864667277e-18
F75L,6780.317017152512,2.6859701217218752e-15,1.6567788e-16,1.387714103131503e-18,0.0,2.7545361967789834e-17,1.9461095607092135e-16,2.491359165650954e-15,1.79555021031315e-17,9.589859864658336e-18
F75L,6878.59912308813,2.6519854533469475e-15,1.6567788e-16,1.3877141031451486e-18,0.0,2.754536196779454e-17,1.946109560709397e-16,2.4573744972760076e-15,1.795550210314515e-17,9.589859864649395e-18
F75L,6978.3058485987185,2.618486362553348e-15,1.6567788e-16,1.3877141031609628e-18,0.0,2.754536196780558e-17,1.9461095607096656e-16,2.423875406482381e-15,1.7955502103160963e-17,9.589859864644625e-18
F75L,7079.4578438414355,2.5854659088019815e-15,1.6567788e-16,1.3877141031767772e-18,0.0,2.7545361967816618e-17,1.946109560709934e-16,2.390854952730988e-15,1.7955502103176777e-17,9.589859864639853e-18
F75L,7182.076058301764,2.552917255867581e-15,1.6567788e-16,1.3877141031917694e-18,0.0,2.7545361967820485e-17,1.9461095607101224e-16,2.3583062997965687e-15,1.795550210319177e-17,9.589859864628726e-18
F75L,7286.181745132336,2.520833659991921e-15,1.6567788e-16,1.387714103206762e-18,0.0,2.7545361967824362e-17,1.9461095607103112e-16,2.32622270392089e-15,1.7955502103206766e-17,9.589859864617597e-18
F75L,7391.796465554657,2.489208479060503e-15,1.6567788e-16,1.3877141032238337e-18,0.0,2.754536196783376e-17,1.946109560710576e-16,2.2945975229894455e-15,1.7955502103223835e-17,9.589859864609921e-18
F75L,7498.94209332462,2.4580351604804692e-15,1.6567788e-16,1.3877141032409051e-18,0.0,2.7545361967843156e-17,1.9461095607108405e-16,2.263424204409385e-15,1.7955502103240906e-17,9.589859864602245e-18
F75L,7607.640819262764,2.4273072507533295e-15,1.6567788e-16,1.3877141032549927e-18,0.0,2.7545361967835298e-17,1.9461095607109029e-16,2.2326962946822394e-15,1.7955502103254992e-17,9.589859864580308e-18
F75L,7717.915155850188,2.397018383027303e-15,1.6567788e-16,1.3877141032690805e-18,0.0,2.7545361967827443e-17,1.9461095607109652e-16,2.2024074269562065e-15,1.795550210326908e-17,9.58985986455837e-18
F75L,7829.787941891089,2.3671622870926227e-15,1.6567788e-16,1.3877141032887296e-18,0.0,2.75453619678402e-17,1.9461095607112892e-16,2.172551331021494e-15,1.7955502103288728e-17,9.58985986455147e-18
F75L,7943.282347242882,2.3377327765549227e-15,1.6567788e-16,1.3877141033083785e-18,0.0,2.754536196785295e-17,1.946109560711613e-16,2.1431218204837615e-15,1.7955502103308375e-17,9.589859864544567e-18
F75L,8058.421877614886,2.308723759266556e-15,1.6567788e-16,1.3877141033287726e-18,0.0,2.7545361967864585e-17,1.9461095607119336e-16,2.1141128031953626e-15,1.7955502103328772e-17,9.589859864535805e-18
F75L,8175.23037943657,2.280129224181059e-15,1.6567788e-16,1.3877141033491666e-18,0.0,2.754536196787622e-17,1.9461095607122538e-16,2.0855182681098336e-15,1.7955502103349165e-17,9.589859864527044e-18
F75L,8293.732044796356,2.2519432521755185e-15,1.6567788e-16,1.3877141033676045e-18,0.0,2.7545361967874433e-17,1.9461095607124204e-16,2.0573322961042765e-15,1.7955502103367605e-17,9.589859864506828e-18
F75L,8413.951416452024,2.224160002577379e-15,1.6567788e-16,1.3877141033860426e-18,0.0,2.7545361967872655e-17,1.946109560712587e-16,2.0295490465061202e-15,1.7955502103386044e-17,9.589859864486614e-18
F75L,8535.913392913733,2.1967737243917402e-15,1.6567788e-16,1.387714103406779e-18,0.0,2.754536196787615e-17,1.9461095607128292e-16,2.0021627683204572e-15,1.795550210340678e-17,9.589859864469368e-18
F75L,8659.64323360073,2.1697787424446324e-15,1.6567788e-16,1.3877141034275156e-18,0.0,2.7545361967879644e-17,1.9461095607130715e-16,1.9751677863733253e-15,1.7955502103427512e-17,9.589859864452124e-18
F75L,8785.166564072795,2.1431694691197174e-15,1.6567788e-16,1.3877141034516596e-18,0.0,2.7545361967893045e-17,1.9461095607134472e-16,1.948558513048373e-15,1.795550210345166e-17,9.589859864441385e-18
F75L,8912.509381337535,2.1169403900658714e-15,1.6567788e-16,1.3877141034758033e-18,0.0,2.7545361967906447e-17,1.9461095607138224e-16,1.922329433994489e-15,1.7955502103475802e-17,9.589859864430645e-18
F75L,9041.698059234586,2.091086076383888e-15,1.6567788e-16,1.387714103498831e-18,0.0,2.7545361967909294e-17,1.9461095607140812e-16,1.89647512031248e-15,1.7955502103498833e-17,9.58985986441047e-18
F75L,9172.75935389788,2.065601169974908e-15,1.6567788e-16,1.3877141035218586e-18,0.0,2.7545361967912144e-17,1.9461095607143398e-16,1.870990213903474e-15,1.795550210352186e-17,9.589859864390293e-18
F75L,9305.720409297075,2.0404803961911112e-15,1.6567788e-16,1.3877141035499223e-18,0.0,2.7545361967931527e-17,1.9461095607148146e-16,1.84586944011963e-15,1.7955502103549927e-17,9.589859864381609e-18
F75L,9440.608762859321,2.0157185487342914e-15,1.6567788e-16,1.3877141035779856e-18,0.0,2.754536196795091e-17,1.946109560715289e-16,1.8211075926627627e-15,1.7955502103577987e-17,9.589859864372922e-18
F75L,9577.452351172502,1.9913105028114327e-15,1.6567788e-16,1.387714103605629e-18,0.0,2.7545361967962148e-17,1.9461095607156777e-16,1.796699546739865e-15,1.795550210360563e-17,9.589859864356524e-18
F75L,9716.279515771153,1.9672511996362893e-15,1.6567788e-16,1.3877141036332727e-18,0.0,2.7545361967973392e-17,1.9461095607160667e-16,1.7726402435646827e-15,1.7955502103633275e-17,9.589859864340126e-18
F75L,9857.119009006256,1.9435356600315513e-15,1.6567788e-16,1.3877141036596362e-18,0.0,2.754536196797231e-17,1.9461095607163194e-16,1.7489247039599194e-15,1.7955502103659637e-17,9.589859864312678e-18
F75L,10000.000000000096,1.920158968509117e-15,1.6567788e-16,1.3877141036859998e-18,0.0,2.754536196797123e-17,1.9461095607165723e-16,1.7255480124374597e-15,1.7955502103686003e-17,9.589859864285226e-18
F75L,10144.952080687459,1.897116287410262e-15,1.6567788e-16,1.387714103717761e-18,0.0,2.7545361967987163e-17,1.9461095607170493e-16,1.7025053313385573e-15,1.7955502103717763e-17,9.5898598642694e-18
F75L,10292.005271944381,1.8744028404555693e-15,1.6567788e-16,1.387714103749522e-18,0.0,2.7545361968003104e-17,1.946109560717526e-16,1.6797918843838167e-15,1.795550210374952e-17,9.589859864253575e-18
F75L,10441.190029805744,1.8520139274819485e-15,1.6567788e-16,1.3877141037807178e-18,0.0,2.754536196800908e-17,1.946109560717898e-16,1.6574029714101586e-15,1.7955502103780715e-17,9.589859864228354e-18
F75L,10592.537251772992,1.829944907479814e-15,1.6567788e-16,1.3877141038119133e-18,0.0,2.7545361968015044e-17,1.9461095607182696e-16,1.6353339514079871e-15,1.7955502103811912e-17,9.589859864203134e-18
F75L,10746.07828321328,1.808191213892457e-15,1.6567788e-16,1.387714103845251e-18,0.0,2.7545361968022696e-17,1.9461095607186796e-16,1.6135802578205892e-15,1.7955502103845254e-17,9.589859864177437e-18
F75L,10901.844923851384,1.7867483371346193e-15,1.6567788e-16,1.3877141038785886e-18,0.0,2.7545361968030332e-17,1.9461095607190893e-16,1.5921373810627104e-15,1.7955502103878592e-17,9.589859864151738e-18
F75L,11059.869434355705,1.7656118404667767e-15,1.6567788e-16,1.3877141039153213e-18,0.0,2.754536196804475e-17,1.9461095607196008e-16,1.5710008843948166e-15,1.7955502103915327e-17,9.589859864129421e-18
F75L,11220.184543019746,1.7447773419809773e-15,1.6567788e-16,1.387714103952054e-18,0.0,2.754536196805916e-17,1.946109560720112e-16,1.5501663859089661e-15,1.7955502103952055e-17,9.589859864107104e-18
F75L,11382.823452540435,1.7242405310898152e-15,1.6567788e-16,1.3877141039912185e-18,0.0,2.7545361968075568e-17,1.946109560720668e-16,1.5296295750177484e-15,1.795550210399122e-17,9.589859864084345e-18
F75L,11547.819846894698,1.7039971499377823e-15,1.6567788e-16,1.3877141040303829e-18,0.0,2.7545361968091964e-17,1.9461095607212234e-16,1.50938619386566e-15,1.795550210403038e-17,9.589859864061589e-18
F75L,11715.207898315717,1.6840430105089404e-15,1.6567788e-16,1.3877141040675138e-18,0.0,2.7545361968089946e-17,1.9461095607215747e-16,1.489432054436783e-15,1.795550210406751e-17,9.589859864022437e-18
F75L,11885.022274370305,1.6643739754718155e-15,1.6567788e-16,1.3877141041046446e-18,0.0,2.754536196808793e-17,1.9461095607219257e-16,1.469763019399623e-15,1.795550210410464e-17,9.589859863983287e-18
F75L,12057.298145138866,1.6449859759388664e-15,1.6567788e-16,1.3877141041497815e-18,0.0,2.7545361968111658e-17,1.9461095607226145e-16,1.450375019866605e-15,1.795550210414978e-17,9.589859863961876e-18
F75L,12232.07119049944,1.6258749916454542e-15,1.6567788e-16,1.3877141041949183e-18,0.0,2.7545361968135392e-17,1.9461095607233033e-16,1.431264035573124e-15,1.7955502104194916e-17,9.589859863940466e-18
F75L,12409.377607517323,1.6070370694467938e-15,1.6567788e-16,1.3877141042411794e-18,0.0,2.7545361968153622e-17,1.946109560723948e-16,1.4124261133743991e-15,1.7955502104241182e-17,9.589859863912431e-18
F75L,12589.254117941802,1.5884683028527798e-15,1.6567788e-16,1.3877141042874398e-18,0.0,2.7545361968171837e-17,1.9461095607245928e-16,1.3938573467803206e-15,1.795550210428744e-17,9.589859863884394e-18
F75L,12771.737975811562,1.5701648511710159e-15,1.6567788e-16,1.3877141043354015e-18,0.0,2.75453619681865e-17,1.946109560725219e-16,1.375553895098494e-15,1.7955502104335405e-17,9.589859863851101e-18
F75L,12956.86697517033,1.5521229184473016e-15,1.6567788e-16,1.387714104383363e-18,0.0,2.754536196820117e-17,1.9461095607258454e-16,1.357511962374717e-15,1.7955502104383365e-17,9.589859863817809e-18
F75L,13144.679457894359,1.5343387732683762e-15,1.6567788e-16,1.3877141044357986e-18,0.0,2.754536196822398e-17,1.9461095607265978e-16,1.3397278171957164e-15,1.7955502104435803e-17,9.589859863788184e-18
F75L,13335.21432163338,1.516808727054777e-15,1.6567788e-16,1.3877141044882344e-18,0.0,2.7545361968246785e-17,1.9461095607273501e-16,1.322197770982042e-15,1.7955502104488237e-17,9.589859863758558e-18
F75L,13528.511027866647,1.4995291545907714e-15,1.6567788e-16,1.3877141045391053e-18,0.0,2.7545361968250134e-17,1.9461095607278925e-16,1.3049181985179822e-15,1.795550210453911e-17,9.589859863711036e-18
F75L,13724.609610075766,1.4824964716054958e-15,1.6567788e-16,1.387714104589976e-18,0.0,2.7545361968253484e-17,1.9461095607284346e-16,1.2878855155326524e-15,1.7955502104589976e-17,9.58985986366351e-18
F75L,13923.55068203599,1.4657071561031536e-15,1.6567788e-16,1.3877141046498007e-18,0.0,2.7545361968283494e-17,1.946109560729333e-16,1.2710962000302203e-15,1.7955502104649803e-17,9.589859863633693e-18
F75L,14125.375446227694,1.4491577251437144e-15,1.6567788e-16,1.387714104709625e-18,0.0,2.754536196831351e-17,1.9461095607302314e-16,1.2545467690706911e-15,1.7955502104709627e-17,9.589859863603877e-18
F75L,14330.125702369782,1.4328447570032071e-15,1.6567788e-16,1.3877141047706052e-18,0.0,2.7545361968334644e-17,1.9461095607310524e-16,1.2382338009301018e-15,1.7955502104770606e-17,9.589859863564036e-18
F75L,14537.843856076775,1.4167648672107628e-15,1.6567788e-16,1.3877141048315853e-18,0.0,2.754536196835578e-17,1.9461095607318738e-16,1.2221539111375755e-15,1.7955502104831583e-17,9.589859863524197e-18
F75L,14748.572927641406,1.4009147314923456e-15,1.6567788e-16,1.3877141048945224e-18,0.0,2.7545361968370793e-17,1.9461095607326532e-16,1.2063037754190804e-15,1.7955502104894522e-17,9.589859863476275e-18
F75L,14962.356560944498,1.385291061012867e-15,1.6567788e-16,1.3877141049574591e-18,0.0,2.754536196838581e-17,1.9461095607334327e-16,1.1906801049395236e-15,1.7955502104957458e-17,9.58985986342835e-18
F75L,15179.239032494008,1.3698906262148323e-15,1.6567788e-16,1.3877141050279607e-18,0.0,2.754536196841879e-17,1.9461095607344676e-16,1.1752796701413857e-15,1.795550210502796e-17,9.58985986339084e-18
F75L,15399.26526059509,1.354710231179063e-15,1.6567788e-16,1.3877141050984624e-18,0.0,2.7545361968451787e-17,1.9461095607355025e-16,1.1600992751055127e-15,1.7955502105098458e-17,9.589859863353329e-18
F75L,15622.480814653076,1.3397467383654436e-15,1.6567788e-16,1.3877141051681233e-18,0.0,2.7545361968464375e-17,1.9461095607363251e-16,1.1451357822918112e-15,1.7955502105168124e-17,9.589859863296256e-18
F75L,15848.931924611312,1.3249970421263984e-15,1.6567788e-16,1.387714105237784e-18,0.0,2.7545361968476962e-17,1.9461095607371473e-16,1.1303860860526837e-15,1.7955502105237784e-17,9.589859863239187e-18
F75L,16078.665490525787,1.310458094366915e-15,1.6567788e-16,1.3877141053132891e-18,0.0,2.7545361968497938e-17,1.9461095607381122e-16,1.1158471382931037e-15,1.795550210531329e-17,9.589859863184663e-18
F75L,16311.729092278567,1.2961268771194618e-15,1.6567788e-16,1.3877141053887942e-18,0.0,2.7545361968518917e-17,1.946109560739077e-16,1.101515921045554e-15,1.795550210538879e-17,9.589859863130137e-18
F75L,16548.170999432,1.2820004292031245e-15,1.6567788e-16,1.387714105468349e-18,0.0,2.7545361968539264e-17,1.946109560740076e-16,1.087389473129117e-15,1.7955502105468348e-17,9.589859863070917e-18
F75L,16788.040181225795,1.2680758178360526e-15,1.6567788e-16,1.3877141055479038e-18,0.0,2.7545361968559602e-17,1.9461095607410748e-16,1.073464861761945e-15,1.79555021055479e-17,9.589859863011696e-18
F75L,17031.386316718967,1.254350166305774e-15,1.6567788e-16,1.3877141056360484e-18,0.0,2.754536196859841e-17,1.9461095607423447e-16,1.0597392102315394e-15,1.7955502105636045e-17,9.58985986296236e-18
F75L,17278.259805078833,1.2408206245756161e-15,1.6567788e-16,1.387714105724193e-18,0.0,2.754536196863721e-17,1.9461095607436142e-16,1.0462096685012548e-15,1.7955502105724188e-17,9.589859862913023e-18
F75L,17528.711776019132,1.2274843980136466e-15,1.6567788e-16,1.3877141058151418e-18,0.0,2.7545361968667546e-17,1.9461095607448269e-16,1.032873441939164e-15,1.7955502105815138e-17,9.589859862852407e-18
F75L,17782.794100389434,1.2143387169797263e-15,1.6567788e-16,1.3877141059060907e-18,0.0,2.754536196869789e-17,1.9461095607460397e-16,1.0197277609051224e-15,1.7955502105906088e-17,9.589859862791792e-18
F75L,18040.55940091807,1.2013808666095408e-15,1.6567788e-16,1.387714106001531e-18,0.0,2.7545361968726008e-17,1.9461095607472755e-16,1.0067699105348132e-15,1.7955502106001528e-17,9.589859862724482e-18
F75L,18302.061063110774,1.1886081553524115e-15,1.6567788e-16,1.3877141060969712e-18,0.0,2.754536196875414e-17,1.946109560748511e-16,9.939971992775605e-16,1.795550210609697e-17,9.589859862657173e-18
F75L,18567.35324630728,1.1760179458737687e-15,1.6567788e-16,1.3877141061982258e-18,0.0,2.7545361968784652e-17,1.946109560749829e-16,9.814069897987857e-16,1.795550210619823e-17,9.589859862586425e-18
F75L,18836.49089489823,1.1636076224711317e-15,1.6567788e-16,1.3877141062994806e-18,0.0,2.7545361968815162e-17,1.9461095607511464e-16,9.68996666396017e-16,1.7955502106299483e-17,9.589859862515677e-18
F75L,19109.529749704634,1.151374623163523e-15,1.6567788e-16,1.3877141064091952e-18,0.0,2.7545361968858435e-17,1.9461095607526765e-16,9.567636670882552e-16,1.7955502106409194e-17,9.589859862449237e-18
F75L,19386.526359522308,1.1393164059283138e-15,1.6567788e-16,1.38771410651891e-18,0.0,2.7545361968901712e-17,1.9461095607542062e-16,9.447054498528932e-16,1.795550210651891e-17,9.589859862382797e-18
F75L,19667.538092833624,1.1274304820112028e-15,1.6567788e-16,1.3877141066342e-18,0.0,2.754536196894342e-17,1.9461095607557762e-16,9.328195259356252e-16,1.79555021066342e-17,9.58985986230922e-18
F75L,19952.62314968904,1.1157143809621712e-15,1.6567788e-16,1.3877141067494897e-18,0.0,2.7545361968985128e-17,1.9461095607573463e-16,9.211034248864367e-16,1.7955502106749488e-17,9.589859862235642e-18
F75L,20241.840573760863,1.104165685199431e-15,1.6567788e-16,1.3877141068677505e-18,0.0,2.7545361969012124e-17,1.9461095607587988e-16,9.095547291235512e-16,1.7955502106867753e-17,9.58985986214437e-18
F75L,20535.250264571714,1.0927819937922903e-15,1.6567788e-16,1.3877141069860113e-18,0.0,2.7545361969039115e-17,1.9461095607602513e-16,8.981710377162652e-16,1.795550210698601e-17,9.589859862053098e-18
F75L,20832.91298990025,1.0815609583439991e-15,1.6567788e-16,1.387714107116476e-18,0.0,2.7545361969090847e-17,1.946109560762073e-16,8.869500022677918e-16,1.7955502107116478e-17,9.58985986197437e-18
F75L,21134.890398366733,1.0705002454343917e-15,1.6567788e-16,1.3877141072469409e-18,0.0,2.7545361969142576e-17,1.9461095607638953e-16,8.758892893580022e-16,1.7955502107246942e-17,9.58985986189564e-18
F75L,21441.245032200994,1.059597573902575e-15,1.6567788e-16,1.3877141073778423e-18,0.0,2.754536196916489e-17,1.9461095607654275e-16,8.649866178260322e-16,1.7955502107377844e-17,9.589859861787048e-18
F75L,21752.0403401955,1.0488506759173913e-15,1.6567788e-16,1.3877141075087437e-18,0.0,2.7545361969187205e-17,1.9461095607669593e-16,8.542397198406954e-16,1.7955502107508742e-17,9.589859861678457e-18
F75L,22067.340690846177,1.038257335685629e-15,1.6567788e-16,1.3877141076590298e-18,0.0,2.7545361969262643e-17,1.9461095607692167e-16,8.436463796087072e-16,1.795550210765903e-17,9.589859861603609e-18
F75L,22387.21138568368,1.0278153490556647e-15,1.6567788e-16,1.387714107809316e-18,0.0,2.7545361969338072e-17,1.9461095607714738e-16,8.332043929785173e-16,1.7955502107809314e-17,9.589859861528758e-18
F75L,22711.718672797946,1.0175225637522306e-15,1.6567788e-16,1.3877141079564885e-18,0.0,2.754536196936443e-17,1.946109560773209e-16,8.229116076749097e-16,1.795550210795649e-17,9.589859861407945e-18
F75L,23040.929760558753,1.0073768374993332e-15,1.6567788e-16,1.3877141081036608e-18,0.0,2.7545361969390784e-17,1.9461095607749443e-16,8.127658814218388e-16,1.795550210810366e-17,9.589859861287133e-18
F75L,23374.912831535188,9.973760797844475e-16,1.6567788e-16,1.3877141082652619e-18,0.0,2.7545361969444146e-17,1.9461095607770942e-16,8.02765123706738e-16,1.7955502108265266e-17,9.589859861178884e-18
F75L,23713.73705661686,9.875182083961845e-16,1.6567788e-16,1.3877141084268632e-18,0.0,2.7545361969497502e-17,1.9461095607792436e-16,7.929072523182602e-16,1.7955502108426866e-17,9.589859861070636e-18
F75L,24057.47260933982,9.77801192851711e-16,1.6567788e-16,1.3877141085988642e-18,0.0,2.7545361969557687e-17,1.9461095607815656e-16,7.831902367735545e-16,1.7955502108598862e-17,9.589859860958822e-18
F75L,24406.19068042012,9.682230092880402e-16,1.6567788e-16,1.3877141087708651e-18,0.0,2.754536196961787e-17,1.9461095607838873e-16,7.736120532096516e-16,1.7955502108770858e-17,9.589859860847007e-18
F75L,24759.96349249806,9.587816855755952e-16,1.6567788e-16,1.3877141089515364e-18,0.0,2.7545361969674857e-17,1.946109560786264e-16,7.641707294969688e-16,1.7955502108951535e-17,9.589859860723316e-18
F75L,25118.864315096132,9.494752545095284e-16,1.6567788e-16,1.387714109132208e-18,0.0,2.7545361969731846e-17,1.9461095607886404e-16,7.548642984306643e-16,1.7955502109132212e-17,9.589859860599625e-18
F75L,25482.967479793802,9.403018006945145e-16,1.6567788e-16,1.3877141093224482e-18,0.0,2.7545361969787128e-17,1.9461095607910958e-16,7.456908446154049e-16,1.795550210932245e-17,9.589859860464671e-18
F75L,25852.34839562225,9.312594119443092e-16,1.6567788e-16,1.3877141095126877e-18,0.0,2.7545361969842404e-17,1.9461095607935508e-16,7.366484558649542e-16,1.7955502109512683e-17,9.589859860329717e-18
F75L,26227.083564682252,9.223462280192184e-16,1.6567788e-16,1.3877141097183015e-18,0.0,2.7545361969919237e-17,1.9461095607963755e-16,7.277352719395808e-16,1.79555021097183e-17,9.589859860200939e-18
F75L,26607.25059798845,9.135603901590935e-16,1.6567788e-16,1.3877141099239157e-18,0.0,2.7545361969996077e-17,1.9461095607992e-16,7.189494340791734e-16,1.7955502109923914e-17,9.58985986007216e-18
F75L,26992.928231543297,9.04900091740055e-16,1.6567788e-16,1.3877141101362965e-18,0.0,2.7545361970053328e-17,1.9461095608018963e-16,7.102891356598653e-16,1.7955502110136293e-17,9.589859859917037e-18
F75L,27384.19634264398,8.96363525880349e-16,1.6567788e-16,1.3877141103486772e-18,0.0,2.754536197011059e-17,1.9461095608045927e-16,7.017525697998898e-16,1.795550211034868e-17,9.589859859761912e-18
F75L,27781.13596642573,8.879489381002397e-16,1.6567788e-16,1.3877141105784417e-18,0.0,2.7545361970192624e-17,1.9461095608077107e-16,6.933379820194686e-16,1.795550211057844e-17,9.589859859614182e-18
F75L,28183.82931264492,8.796545718814445e-16,1.6567788e-16,1.387714110808206e-18,0.0,2.754536197027465e-17,1.9461095608108286e-16,6.850436158003616e-16,1.7955502110808202e-17,9.58985985946645e-18
F75L,28592.359782705455,8.714787234334176e-16,1.6567788e-16,1.387714111048809e-18,0.0,2.754536197034918e-17,1.94610956081398e-16,6.768677673520197e-16,1.7955502111048802e-17,9.589859859300372e-18
F75L,29006.811986931934,8.634196851413423e-16,1.6567788e-16,1.3877141112894122e-18,0.0,2.7545361970423705e-17,1.9461095608171314e-16,6.688087290596291e-16,1.7955502111289405e-17,9.589859859134296e-18
F75L,29427.271762093224,8.554758025129853e-16,1.6567788e-16,1.3877141115441807e-18,0.0,2.7545361970502246e-17,1.9461095608204643e-16,6.608648464309388e-16,1.7955502111544176e-17,9.589859858958062e-18
F75L,29853.82618918001,8.47645415403712e-16,1.6567788e-16,1.3877141117989493e-18,0.0,2.7545361970580784e-17,1.9461095608237973e-16,6.530344593213323e-16,1.7955502111798947e-17,9.58985985878183e-18
F75L,30286.56361144006,8.399269172604293e-16,1.6567788e-16,1.3877141120709963e-18,0.0,2.7545361970673706e-17,1.946109560827447e-16,6.453159611776847e-16,1.7955502112071e-17,9.589859858602696e-18
F75L,30725.573652674895,8.323186940231549e-16,1.6567788e-16,1.3877141123430434e-18,0.0,2.7545361970766622e-17,1.9461095608310967e-16,6.377077379400452e-16,1.7955502112343045e-17,9.589859858423563e-18
